,날짜,전체도시이름,도단위이름,시군구이름,최소기온,최대기온,오전날씨,오전비확률,오후날씨,오후비확률,관광지수,관광지표
1464,2023-05-01,울산 동구,울산,동구,13.0,25.0,맑음,0%,맑음,10%,0.24,좋음
1465,2023-05-01,경기 광명시,경기,광명시,12.0,23.0,맑음,10%,구름많음,30%,0.18,좋음
1466,2023-05-01,서울 동작구,서울,동작구,12.0,24.0,맑음,10%,구름많음,30%,0.23,좋음
1467,2023-05-01,경기 이천시,경기,이천시,8.0,26.0,맑음,10%,구름많음,30%,0.26,좋음
1468,2023-05-01,경기 파주시,경기,파주시,8.0,23.0,맑음,10%,구름많음,30%,0.05,보통
1469,2023-05-01,경기 고양시,경기,고양시,9.0,24.0,맑음,10%,구름많음,30%,0.18,좋음
1470,2023-05-01,인천 계양구,인천,계양구,12.0,20.0,맑음,10%,구름많음,30%,0.08,보통
1471,2023-05-01,경기 과천시,경기,과천시,9.0,25.0,맑음,10%,구름많음,30%,0.23,좋음
1472,2023-05-01,경기 구리시,경기,구리시,10.0,25.0,맑음,10%,구름많음,30%,0.23,좋음
1473,2023-05-01,강원 철원군,강원,철원군,7.0,23.0,맑음,10%,구름많음,30%,0.23,좋음
1474,2023-05-01,세종 세종시,세종,연기면,8.0,24.0,맑음,0%,맑음,10%,0.06,보통
1475,2023-05-01,인천 연수구,인천,연수구,12.0,20.0,맑음,10%,구름많음,30%,0.03,보통
1476,2023-05-01,경남 김해시,경남,김해시,12.0,25.0,맑음,0%,맑음,10%,0.26,좋음
1477,2023-05-01,경기 양평군,경기,양평군,9.0,25.0,맑음,10%,구름많음,30%,0.28,좋음
1478,2023-05-01,경기 동두천시,경기,동두천시,9.0,24.0,맑음,10%,구름많음,30%,0.23,좋음
1479,2023-05-01,경남 거창군,경남,거창군,7.0,25.0,맑음,0%,맑음,10%,0.26,좋음
1480,2023-05-01,강원 춘천시,강원,춘천시,8.0,24.0,맑음,10%,구름많음,30%,0.23,좋음
1481,2023-05-01,서울 성동구,서울,성동구,12.0,24.0,맑음,10%,구름많음,30%,0.23,좋음
1482,2023-05-01,서울 은평구,서울,은평구,12.0,24.0,맑음,10%,구름많음,30%,0.23,좋음
1483,2023-05-01,전남 강진군,전남,강진군,9.0,24.0,맑음,0%,맑음,10%,0.11,좋음
1484,2023-05-01,경기 여주시,경기,여주시,8.0,26.0,맑음,10%,구름많음,30%,0.32,좋음
1485,2023-05-01,서울 구로구,서울,구로구,12.0,24.0,맑음,10%,구름많음,30%,0.18,좋음
1486,2023-05-01,경기 남양주시,경기,남양주시,8.0,24.0,맑음,10%,구름많음,30%,0.23,좋음
1487,2023-05-01,강원 태백시,강원,태백시,8.0,22.0,맑음,10%,구름많음,30%,-0.1,보통
1488,2023-05-01,서울 서초구,서울,서초구,12.0,24.0,맑음,10%,구름많음,30%,0.23,좋음
1489,2023-05-01,서울 종로구,서울,종로구,12.0,24.0,맑음,10%,구름많음,30%,0.23,좋음
1490,2023-05-01,대구 중구,대구,중구,12.0,27.0,맑음,0%,맑음,10%,0.3,좋음
1491,2023-05-01,인천 옹진군,인천,옹진군,12.0,20.0,맑음,10%,구름많음,30%,0.03,보통
1492,2023-05-01,경남 거제시,경남,거제시,13.0,24.0,맑음,0%,맑음,10%,0.14,좋음
1493,2023-05-01,광주 서구,광주,서구,8.0,24.0,맑음,0%,맑음,10%,0.32,좋음
1494,2023-05-01,강원 평창군,강원,평창군,6.0,24.0,맑음,10%,구름많음,30%,0.06,보통
1495,2023-05-01,경기 연천군,경기,연천군,7.0,21.0,맑음,10%,구름많음,30%,0.23,좋음
1496,2023-05-01,서울 중랑구,서울,중랑구,12.0,24.0,맑음,10%,구름많음,30%,0.23,좋음
1497,2023-05-01,경기 화성시,경기,화성시,10.0,23.0,맑음,10%,구름많음,30%,0.08,보통
1498,2023-05-01,경기 군포시,경기,군포시,11.0,23.0,맑음,10%,구름많음,30%,0.23,좋음
1499,2023-05-01,광주 서구,광주,서구,12.0,26.0,맑음,0%,맑음,10%,0.32,좋음
1500,2023-05-01,서울 금천구,서울,금천구,12.0,24.0,맑음,10%,구름많음,30%,0.23,좋음
1501,2023-05-01,강원 홍천군,강원,홍천군,7.0,25.0,맑음,10%,구름많음,30%,0.23,좋음
1502,2023-05-01,경기 오산시,경기,오산시,9.0,25.0,맑음,10%,구름많음,30%,0.22,좋음
1503,2023-05-01,서울 서대문구,서울,서대문구,12.0,24.0,맑음,10%,구름많음,30%,0.23,좋음
1504,2023-05-01,전북 장수군,전북,장수군,7.0,24.0,맑음,0%,구름많음,30%,0.32,좋음
1505,2023-05-01,강원 고성군,강원,고성군,10.0,23.0,맑음,0%,맑음,10%,-0.03,보통
1506,2023-05-01,강원 영월군,강원,영월군,7.0,26.0,맑음,10%,구름많음,30%,0.17,좋음
1507,2023-05-01,전남 함평군,전남,함평군,9.0,24.0,맑음,0%,맑음,10%,0.11,좋음
1508,2023-05-01,충남 태안군,충남,태안군,11.0,21.0,맑음,0%,맑음,10%,0.02,보통
1509,2023-05-01,부산 동래구,부산,동래구,14.0,22.0,맑음,0%,맑음,10%,0.24,좋음
1510,2023-05-01,충남 청양군,충남,청양군,7.0,24.0,맑음,0%,맑음,10%,0.22,좋음
1511,2023-05-01,경북 안동시,경북,안동시,9.0,26.0,맑음,0%,맑음,10%,0.2,좋음
1512,2023-05-01,대구 동구,대구,동구,12.0,27.0,맑음,0%,맑음,10%,0.3,좋음
1513,2023-05-01,전남 해남군,전남,해남군,9.0,24.0,맑음,0%,맑음,10%,0.06,보통
1514,2023-05-01,충남 천안시,충남,천안시,8.0,26.0,맑음,0%,맑음,10%,0.26,좋음
1515,2023-05-01,경북 영덕군,경북,영덕군,13.0,25.0,맑음,0%,맑음,10%,0.05,보통
1516,2023-05-01,대구 남구,대구,남구,12.0,27.0,맑음,0%,맑음,10%,0.3,좋음
1517,2023-05-01,전남 화순군,전남,화순군,9.0,27.0,맑음,0%,맑음,10%,0.32,좋음
1518,2023-05-01,충남 예산군,충남,예산군,10.0,25.0,맑음,0%,맑음,10%,0.26,좋음
1519,2023-05-01,경북 영양군,경북,영양군,8.0,25.0,맑음,0%,맑음,10%,0.16,좋음
1520,2023-05-01,충남 아산시,충남,아산시,10.0,25.0,맑음,0%,맑음,10%,0.2,좋음
1521,2023-05-01,광주 남구,광주,남구,12.0,26.0,맑음,0%,맑음,10%,0.32,좋음
1522,2023-05-01,대전 서구,대전,서구,10.0,26.0,맑음,0%,맑음,10%,0.2,좋음
1523,2023-05-01,울산 중구,울산,중구,13.0,25.0,맑음,0%,맑음,10%,0.24,좋음
1524,2023-05-01,전북 고창군,전북,고창군,9.0,24.0,맑음,0%,구름많음,30%,0.26,좋음
1525,2023-05-01,경북 영주시,경북,영주시,7.0,25.0,맑음,0%,맑음,10%,0.26,좋음
1526,2023-05-01,경북 성주군,경북,성주군,7.0,26.0,맑음,0%,맑음,10%,0.32,좋음
1527,2023-05-01,충남 서천군,충남,서천군,9.0,22.0,맑음,0%,맑음,10%,0.02,보통
1528,2023-05-01,부산 부산진구,부산,부산진구,14.0,22.0,맑음,0%,맑음,10%,0.24,좋음
1529,2023-05-01,충남 홍성군,충남,홍성군,9.0,24.0,맑음,0%,맑음,10%,0.11,좋음
1530,2023-05-01,부산 서구,부산,서구,14.0,22.0,맑음,0%,맑음,10%,0.24,좋음
1531,2023-05-01,경북 구미시,경북,구미시,10.0,27.0,맑음,0%,맑음,10%,0.26,좋음
1532,2023-05-01,전남 완도군,전남,완도군,12.0,23.0,맑음,0%,맑음,10%,-0.04,보통
1533,2023-05-01,충북 옥천군,충북,옥천군,8.0,25.0,맑음,0%,구름많음,20%,0.2,좋음
1534,2023-05-01,광주 북구,광주,북구,8.0,24.0,맑음,0%,맑음,10%,0.32,좋음
1535,2023-05-01,서울 중구,서울,중구,12.0,24.0,맑음,10%,구름많음,30%,0.23,좋음
1536,2023-05-01,대전 동구,대전,동구,10.0,26.0,맑음,0%,맑음,10%,0.2,좋음
1537,2023-05-01,경북 군위군,경북,군위군,7.0,26.0,맑음,0%,맑음,10%,0.2,좋음
1538,2023-05-01,충북 영동군,충북,영동군,8.0,25.0,맑음,0%,구름많음,20%,0.2,좋음
1539,2023-05-01,전남 장성군,전남,장성군,8.0,25.0,맑음,0%,맑음,10%,0.26,좋음
1540,2023-05-01,충북 보은군,충북,보은군,7.0,25.0,맑음,0%,구름많음,20%,0.2,좋음
1541,2023-05-01,경북 김천시,경북,김천시,7.0,26.0,맑음,0%,맑음,10%,0.2,좋음
1542,2023-05-01,울산 북구,울산,북구,13.0,25.0,맑음,0%,맑음,10%,0.24,좋음
1543,2023-05-01,경북 문경시,경북,문경시,9.0,25.0,맑음,0%,맑음,10%,0.2,좋음
1544,2023-05-01,전남 장흥군,전남,장흥군,8.0,24.0,맑음,0%,맑음,10%,0.2,좋음
1545,2023-05-01,충북 단양군,충북,단양군,9.0,25.0,맑음,0%,구름많음,20%,0.17,좋음
1546,2023-05-01,부산 북구,부산,북구,14.0,22.0,맑음,0%,맑음,10%,0.24,좋음
1547,2023-05-01,경북 봉화군,경북,봉화군,6.0,24.0,맑음,0%,맑음,10%,0.11,좋음
1548,2023-05-01,전남 진도군,전남,진도군,10.0,22.0,맑음,0%,맑음,10%,0.0,보통
1549,2023-05-01,경북 상주시,경북,상주시,10.0,26.0,맑음,0%,맑음,10%,0.2,좋음
1550,2023-05-01,전북 군산시,전북,군산시,10.0,23.0,맑음,0%,구름많음,30%,0.02,보통
1551,2023-05-01,충남 서산시,충남,서산시,9.0,22.0,맑음,0%,맑음,10%,0.06,보통
1552,2023-05-01,경북 영천시,경북,영천시,9.0,26.0,맑음,0%,맑음,10%,0.2,좋음
1553,2023-05-01,경북 포항시,경북,포항시,15.0,26.0,맑음,0%,맑음,10%,0.24,좋음
1554,2023-05-01,제주 제주시,제주,제주시,14.0,23.0,맑음,10%,구름많음,30%,0.15,좋음
1555,2023-05-01,부산 금정구,부산,금정구,14.0,22.0,맑음,0%,맑음,10%,0.24,좋음
1556,2023-05-01,광주 광산구,광주,광산구,8.0,24.0,맑음,0%,맑음,10%,0.26,좋음
1557,2023-05-01,전북 완주군,전북,완주군,10.0,26.0,맑음,0%,구름많음,30%,0.26,좋음
1558,2023-05-01,제주 서귀포시,제주,서귀포시,14.0,23.0,맑음,10%,구름많음,30%,0.1,좋음
1559,2023-05-01,서울 강서구,서울,강서구,12.0,24.0,맑음,10%,구름많음,30%,0.18,좋음
1560,2023-05-01,인천 중구,인천,중구,12.0,20.0,맑음,10%,구름많음,30%,0.03,보통
1561,2023-05-01,대구 서구,대구,서구,12.0,27.0,맑음,0%,맑음,10%,0.36,매우좋음
1562,2023-05-01,광주 광산구,광주,광산구,12.0,26.0,맑음,0%,맑음,10%,0.26,좋음
1563,2023-05-01,전북 진안군,전북,진안군,8.0,24.0,맑음,0%,구름많음,30%,0.26,좋음
1564,2023-05-01,전북 익산시,전북,익산시,9.0,25.0,맑음,0%,구름많음,30%,0.26,좋음
1565,2023-05-01,전북 정읍시,전북,정읍시,10.0,26.0,맑음,0%,구름많음,30%,0.26,좋음
1566,2023-05-01,대구 달서구,대구,달서구,12.0,27.0,맑음,0%,맑음,10%,0.36,매우좋음
1567,2023-05-01,전북 임실군,전북,임실군,7.0,24.0,맑음,0%,구름많음,30%,0.32,좋음
1568,2023-05-01,전북 전주시,전북,전주시,11.0,26.0,맑음,0%,구름많음,30%,0.26,좋음
1569,2023-05-01,부산 강서구,부산,강서구,14.0,22.0,맑음,0%,맑음,10%,0.24,좋음
1570,2023-05-01,대구 달성군,대구,달성군,12.0,27.0,맑음,0%,맑음,10%,0.32,좋음
1571,2023-05-01,대전 유성구,대전,유성구,10.0,26.0,맑음,0%,맑음,10%,0.2,좋음
1572,2023-05-01,충남 계룡시,충남,계룡시,7.0,24.0,맑음,0%,맑음,10%,0.2,좋음
1573,2023-05-01,전북 순창군,전북,순창군,8.0,26.0,맑음,0%,구름많음,30%,0.32,좋음
1574,2023-05-01,경북 칠곡군,경북,칠곡군,9.0,27.0,맑음,0%,맑음,10%,0.32,좋음
1575,2023-05-01,부산 기장군,부산,기장군,14.0,22.0,맑음,0%,맑음,10%,0.2,좋음
1576,2023-05-01,광주 남구,광주,남구,8.0,24.0,맑음,0%,맑음,10%,0.32,좋음
1577,2023-05-01,충남 부여군,충남,부여군,9.0,26.0,맑음,0%,맑음,10%,0.26,좋음
1578,2023-05-01,경북 예천군,경북,예천군,8.0,25.0,맑음,0%,맑음,10%,0.2,좋음
1579,2023-05-01,전북 김제시,전북,김제시,11.0,25.0,맑음,0%,구름많음,30%,0.26,좋음
1580,2023-05-01,충남 보령시,충남,보령시,11.0,23.0,맑음,0%,맑음,10%,0.02,보통
1581,2023-05-01,경북 울진군,경북,울진군,13.0,22.0,맑음,0%,맑음,10%,0.0,보통
1582,2023-05-01,인천 남구,인천,남구,12.0,20.0,맑음,10%,구름많음,30%,0.03,보통
1583,2023-05-01,전북 남원시,전북,남원시,9.0,25.0,맑음,0%,구름많음,30%,0.32,좋음
1584,2023-05-01,충남 당진시,충남,당진시,9.0,23.0,맑음,0%,맑음,10%,0.06,보통
1585,2023-05-01,충북 음성군,충북,음성군,7.0,25.0,맑음,0%,구름많음,20%,0.26,좋음
1586,2023-05-01,대전 대덕구,대전,대덕구,10.0,26.0,맑음,0%,맑음,10%,0.2,좋음
1587,2023-05-01,전북 무주군,전북,무주군,8.0,25.0,맑음,0%,구름많음,30%,0.2,좋음
1588,2023-05-01,충남 논산시,충남,논산시,9.0,25.0,맑음,0%,맑음,10%,0.2,좋음
1589,2023-05-01,울산 남구,울산,남구,13.0,25.0,맑음,0%,맑음,10%,0.24,좋음
1590,2023-05-01,경북 청도군,경북,청도군,8.0,26.0,맑음,0%,맑음,10%,0.32,좋음
1591,2023-05-01,충남 금산군,충남,금산군,8.0,25.0,맑음,0%,맑음,10%,0.2,좋음
1592,2023-05-01,부산 남구,부산,남구,14.0,22.0,맑음,0%,맑음,10%,0.24,좋음
1593,2023-05-01,전북 부안군,전북,부안군,10.0,25.0,맑음,0%,구름많음,30%,0.11,좋음
1594,2023-05-01,경북 청송군,경북,청송군,6.0,26.0,맑음,0%,맑음,10%,0.1,보통
1595,2023-05-01,충남 공주시,충남,공주시,9.0,26.0,맑음,0%,맑음,10%,0.2,좋음
1596,2023-05-01,경북 의성군,경북,의성군,7.0,26.0,맑음,0%,맑음,10%,0.2,좋음
1597,2023-05-01,광주 북구,광주,북구,12.0,26.0,맑음,0%,맑음,10%,0.32,좋음
1598,2023-05-01,충북 괴산군,충북,괴산군,7.0,25.0,맑음,0%,구름많음,20%,0.26,좋음
1599,2023-05-01,경기 안산시,경기,안산시,10.0,23.0,맑음,10%,구름많음,30%,0.12,좋음
1600,2023-05-01,경남 합천군,경남,합천군,9.0,26.0,맑음,0%,맑음,10%,0.26,좋음
1601,2023-05-01,경남 의령군,경남,의령군,8.0,26.0,맑음,0%,맑음,10%,0.32,좋음
1602,2023-05-01,강원 속초시,강원,속초시,13.0,22.0,맑음,10%,구름많음,30%,-0.03,보통
1603,2023-05-01,부산 사하구,부산,사하구,14.0,22.0,맑음,0%,맑음,10%,0.24,좋음
1604,2023-05-01,충북 충주시,충북,충주시,8.0,26.0,맑음,0%,구름많음,20%,0.26,좋음
1605,2023-05-01,부산 해운대구,부산,해운대구,14.0,22.0,맑음,0%,맑음,10%,0.14,좋음
1606,2023-05-01,전남 담양군,전남,담양군,8.0,25.0,맑음,0%,맑음,10%,0.32,좋음
1607,2023-05-01,경남 함양군,경남,함양군,7.0,26.0,맑음,0%,맑음,10%,0.32,좋음
1608,2023-05-01,강원 삼척시,강원,삼척시,14.0,24.0,맑음,10%,구름많음,30%,-0.04,보통
1609,2023-05-01,강원 강릉시,강원,강릉시,15.0,25.0,맑음,10%,구름많음,30%,-0.09,보통
1610,2023-05-01,전남 순천시,전남,순천시,11.0,24.0,맑음,0%,맑음,10%,0.26,좋음
1611,2023-05-01,경남 함안군,경남,함안군,8.0,26.0,맑음,0%,맑음,10%,0.3,좋음
1612,2023-05-01,경남 진주시,경남,진주시,8.0,24.0,맑음,0%,맑음,10%,0.36,매우좋음
1613,2023-05-01,부산 수영구,부산,수영구,14.0,22.0,맑음,0%,맑음,10%,0.14,좋음
1614,2023-05-01,부산 동구,부산,동구,14.0,22.0,맑음,0%,맑음,10%,0.24,좋음
1615,2023-05-01,강원 고성군,강원,고성군,12.0,22.0,맑음,10%,구름많음,30%,-0.03,보통
1616,2023-05-01,전남 보성군,전남,보성군,8.0,23.0,맑음,0%,맑음,10%,0.2,좋음
1617,2023-05-01,경남 창녕군,경남,창녕군,9.0,26.0,맑음,0%,맑음,10%,0.32,좋음
1618,2023-05-01,전남 목포시,전남,목포시,12.0,22.0,맑음,0%,맑음,10%,-0.03,보통
1619,2023-05-01,광주 동구,광주,동구,12.0,26.0,맑음,0%,맑음,10%,0.32,좋음
1620,2023-05-01,경남 하동군,경남,하동군,10.0,24.0,맑음,0%,맑음,10%,0.32,좋음
1621,2023-05-01,강원 동해시,강원,동해시,14.0,23.0,맑음,10%,구름많음,30%,0.0,보통
1622,2023-05-01,부산 영도구,부산,영도구,14.0,22.0,맑음,0%,맑음,10%,0.14,좋음
1623,2023-05-01,경북 고령군,경북,고령군,8.0,26.0,맑음,0%,맑음,10%,0.26,좋음
1624,2023-05-01,부산 연제구,부산,연제구,14.0,22.0,맑음,0%,맑음,10%,0.24,좋음
1625,2023-05-01,부산 중구,부산,중구,14.0,22.0,맑음,0%,맑음,10%,0.24,좋음
1626,2023-05-01,경남 통영시,경남,통영시,13.0,22.0,맑음,0%,맑음,10%,0.14,좋음
1627,2023-05-01,경남 고성군,경남,고성군,12.0,22.0,맑음,0%,맑음,10%,0.24,좋음
1628,2023-05-01,전남 무안군,전남,무안군,10.0,23.0,맑음,0%,맑음,10%,0.06,보통
1629,2023-05-01,경남 고성군,경남,고성군,10.0,23.0,맑음,0%,맑음,10%,0.24,좋음
1630,2023-05-01,인천 서구,인천,서구,12.0,20.0,맑음,10%,구름많음,30%,0.03,보통
1631,2023-05-01,서울 강남구,서울,강남구,12.0,24.0,맑음,10%,구름많음,30%,0.23,좋음
1632,2023-05-01,전남 신안군,전남,신안군,11.0,21.0,맑음,0%,맑음,10%,-0.03,보통
1633,2023-05-01,강원 양구군,강원,양구군,6.0,24.0,맑음,10%,구름많음,30%,0.12,좋음
1634,2023-05-01,충북 제천시,충북,제천시,6.0,24.0,맑음,0%,구름많음,20%,0.22,좋음
1635,2023-05-01,경남 산청군,경남,산청군,9.0,25.0,맑음,0%,맑음,10%,0.32,좋음
1636,2023-05-01,전남 영암군,전남,영암군,9.0,25.0,맑음,0%,맑음,10%,0.11,좋음
1637,2023-05-01,전남 구례군,전남,구례군,9.0,26.0,맑음,0%,맑음,10%,0.32,좋음
1638,2023-05-01,강원 양양군,강원,양양군,14.0,23.0,맑음,10%,구름많음,30%,-0.04,보통
1639,2023-05-01,서울 강동구,서울,강동구,12.0,24.0,맑음,10%,구름많음,30%,0.23,좋음
1640,2023-05-01,경북 경주시,경북,경주시,10.0,27.0,맑음,0%,맑음,10%,0.24,좋음
1641,2023-05-01,대구 북구,대구,북구,12.0,27.0,맑음,0%,맑음,10%,0.3,좋음
1642,2023-05-01,충북 청주시,충북,청주시,11.0,27.0,맑음,0%,구름많음,20%,0.26,좋음
1643,2023-05-01,전남 영광군,전남,영광군,10.0,24.0,맑음,0%,맑음,10%,0.11,좋음
1644,2023-05-01,경북 경산시,경북,경산시,11.0,26.0,맑음,0%,맑음,10%,0.3,좋음
1645,2023-05-01,충북 진천군,충북,진천군,8.0,26.0,맑음,0%,구름많음,20%,0.26,좋음
1646,2023-05-01,경남 양산시,경남,양산시,12.0,25.0,맑음,0%,맑음,10%,0.26,좋음
1647,2023-05-01,충북 증평군,충북,증평군,9.0,26.0,맑음,0%,구름많음,20%,0.2,좋음
1648,2023-05-01,경남 창원시,경남,창원시,12.0,24.0,맑음,0%,맑음,10%,0.06,보통
1649,2023-05-01,전남 나주시,전남,나주시,8.0,26.0,맑음,0%,맑음,10%,0.26,좋음
1650,2023-05-01,전남 여수시,전남,여수시,13.0,22.0,맑음,0%,맑음,10%,0.2,좋음
1651,2023-05-01,부산 사상구,부산,사상구,14.0,22.0,맑음,0%,맑음,10%,0.24,좋음
1652,2023-05-02,경북 의성군,경북,의성군,9.0,25.0,흐림,40%,흐림,40%,0.17,좋음
1653,2023-05-02,광주 광산구,광주,광산구,10.0,23.0,흐림,40%,흐림,40%,0.11,좋음
1654,2023-05-02,경기 안성시,경기,안성시,11.0,24.0,흐림,40%,흐림,40%,-0.04,보통
1655,2023-05-02,울산 남구,울산,남구,13.0,23.0,흐림,40%,흐림,40%,0.11,좋음
1656,2023-05-02,경기 여주시,경기,여주시,10.0,24.0,흐림,40%,흐림,40%,-0.04,보통
1657,2023-05-02,경남 밀양시,경남,밀양시,11.0,24.0,흐림,40%,흐림,40%,0.17,좋음
1658,2023-05-02,경남 의령군,경남,의령군,10.0,24.0,흐림,40%,흐림,40%,0.17,좋음
1659,2023-05-02,경남 산청군,경남,산청군,10.0,23.0,흐림,40%,흐림,40%,0.13,좋음
1660,2023-05-02,부산 강서구,부산,강서구,15.0,22.0,흐림,40%,흐림,40%,0.17,좋음
1661,2023-05-02,부산 영도구,부산,영도구,15.0,22.0,흐림,40%,흐림,40%,0.17,좋음
1662,2023-05-02,서울 양천구,서울,양천구,13.0,23.0,흐림,40%,흐림,40%,-0.1,보통
1663,2023-05-02,경북 청도군,경북,청도군,10.0,24.0,흐림,40%,흐림,40%,0.17,좋음
1664,2023-05-02,대구 달성군,대구,달성군,13.0,24.0,흐림,40%,흐림,40%,0.17,좋음
1665,2023-05-02,광주 광산구,광주,광산구,14.0,24.0,흐림,40%,흐림,40%,0.11,좋음
1666,2023-05-02,경남 남해군,경남,남해군,13.0,22.0,흐림,40%,흐림,40%,-0.15,보통
1667,2023-05-02,서울 강남구,서울,강남구,13.0,23.0,흐림,40%,흐림,40%,-0.1,보통
1668,2023-05-02,인천 서구,인천,서구,13.0,19.0,흐림,40%,흐림,40%,-0.34,나쁨
1669,2023-05-02,서울 광진구,서울,광진구,13.0,23.0,흐림,40%,흐림,40%,-0.1,보통
1670,2023-05-02,인천 남구,인천,남구,13.0,19.0,흐림,40%,흐림,40%,-0.45,나쁨
1671,2023-05-02,경기 양주시,경기,양주시,10.0,22.0,흐림,40%,흐림,40%,-0.15,보통
1672,2023-05-02,경북 포항시,경북,포항시,15.0,24.0,흐림,40%,흐림,40%,0.11,좋음
1673,2023-05-02,경남 사천시,경남,사천시,12.0,22.0,흐림,40%,흐림,40%,0.0,보통
1674,2023-05-02,서울 강서구,서울,강서구,13.0,23.0,흐림,40%,흐림,40%,-0.1,보통
1675,2023-05-02,서울 관악구,서울,관악구,13.0,23.0,흐림,40%,흐림,40%,-0.06,보통
1676,2023-05-02,대전 유성구,대전,유성구,12.0,24.0,흐림,40%,흐림,40%,-0.06,보통
1677,2023-05-02,서울 송파구,서울,송파구,13.0,23.0,흐림,40%,흐림,40%,-0.1,보통
1678,2023-05-02,경북 칠곡군,경북,칠곡군,11.0,25.0,흐림,40%,흐림,40%,0.17,좋음
1679,2023-05-02,경기 안양시,경기,안양시,12.0,22.0,흐림,40%,흐림,40%,-0.06,보통
1680,2023-05-02,서울 성북구,서울,성북구,13.0,23.0,흐림,40%,흐림,40%,-0.1,보통
1681,2023-05-02,부산 기장군,부산,기장군,15.0,22.0,흐림,40%,흐림,40%,0.0,보통
1682,2023-05-02,경남 양산시,경남,양산시,13.0,23.0,흐림,40%,흐림,40%,0.17,좋음
1683,2023-05-02,경남 진주시,경남,진주시,11.0,22.0,흐림,40%,흐림,40%,0.11,좋음
1684,2023-05-02,대구 서구,대구,서구,13.0,24.0,흐림,40%,흐림,40%,0.17,좋음
1685,2023-05-02,경기 양평군,경기,양평군,11.0,24.0,흐림,40%,흐림,40%,-0.09,보통
1686,2023-05-02,부산 해운대구,부산,해운대구,15.0,22.0,흐림,40%,흐림,40%,0.17,좋음
1687,2023-05-02,서울 강동구,서울,강동구,13.0,23.0,흐림,40%,흐림,40%,-0.1,보통
1688,2023-05-02,부산 금정구,부산,금정구,15.0,22.0,흐림,40%,흐림,40%,0.11,좋음
1689,2023-05-02,대구 달서구,대구,달서구,13.0,24.0,흐림,40%,흐림,40%,0.17,좋음
1690,2023-05-02,경북 청송군,경북,청송군,8.0,25.0,흐림,40%,흐림,40%,0.11,좋음
1691,2023-05-02,부산 남구,부산,남구,15.0,22.0,흐림,40%,흐림,40%,0.28,좋음
1692,2023-05-02,경남 창녕군,경남,창녕군,11.0,24.0,흐림,40%,흐림,40%,0.17,좋음
1693,2023-05-02,경남 창원시,경남,창원시,13.0,23.0,흐림,40%,흐림,40%,-0.4,나쁨
1694,2023-05-02,서울 성동구,서울,성동구,13.0,23.0,흐림,40%,흐림,40%,-0.1,보통
1695,2023-05-02,경북 고령군,경북,고령군,10.0,24.0,흐림,40%,흐림,40%,0.17,좋음
1696,2023-05-02,경북 울진군,경북,울진군,13.0,21.0,흐림,40%,흐림,40%,-0.07,보통
1697,2023-05-02,경기 이천시,경기,이천시,10.0,25.0,흐림,40%,흐림,40%,-0.04,보통
1698,2023-05-02,부산 사하구,부산,사하구,15.0,22.0,흐림,40%,흐림,40%,0.11,좋음
1699,2023-05-02,서울 금천구,서울,금천구,13.0,23.0,흐림,40%,흐림,40%,-0.06,보통
1700,2023-05-02,경남 합천군,경남,합천군,10.0,24.0,흐림,40%,흐림,40%,0.17,좋음
1701,2023-05-02,경북 상주시,경북,상주시,10.0,25.0,흐림,40%,흐림,40%,0.0,보통
1702,2023-05-02,부산 북구,부산,북구,15.0,22.0,흐림,40%,흐림,40%,0.17,좋음
1703,2023-05-02,서울 강북구,서울,강북구,13.0,23.0,흐림,40%,흐림,40%,-0.1,보통
1704,2023-05-02,경북 봉화군,경북,봉화군,7.0,23.0,흐림,40%,흐림,40%,0.08,보통
1705,2023-05-02,서울 동대문구,서울,동대문구,13.0,23.0,흐림,40%,흐림,40%,-0.1,보통
1706,2023-05-02,경기 파주시,경기,파주시,10.0,22.0,흐림,40%,흐림,40%,-0.25,나쁨
1707,2023-05-02,경기 화성시,경기,화성시,11.0,21.0,흐림,40%,흐림,40%,-0.25,나쁨
1708,2023-05-02,부산 사상구,부산,사상구,15.0,22.0,흐림,40%,흐림,40%,0.17,좋음
1709,2023-05-02,경북 문경시,경북,문경시,10.0,24.0,흐림,40%,흐림,40%,0.0,보통
1710,2023-05-02,울산 북구,울산,북구,13.0,23.0,흐림,40%,흐림,40%,0.11,좋음
1711,2023-05-02,경북 경산시,경북,경산시,12.0,25.0,흐림,40%,흐림,40%,0.17,좋음
1712,2023-05-02,경북 김천시,경북,김천시,9.0,24.0,흐림,40%,흐림,40%,0.0,보통
1713,2023-05-02,광주 북구,광주,북구,10.0,23.0,흐림,40%,흐림,40%,0.11,좋음
1714,2023-05-02,경기 평택시,경기,평택시,11.0,23.0,흐림,40%,흐림,40%,-0.1,보통
1715,2023-05-02,경북 군위군,경북,군위군,9.0,24.0,흐림,40%,흐림,40%,0.0,보통
1716,2023-05-02,경북 경주시,경북,경주시,10.0,24.0,흐림,40%,흐림,40%,0.17,좋음
1717,2023-05-02,서울 도봉구,서울,도봉구,13.0,23.0,흐림,40%,흐림,40%,-0.1,보통
1718,2023-05-02,부산 서구,부산,서구,15.0,22.0,흐림,40%,흐림,40%,0.28,좋음
1719,2023-05-02,경기 하남시,경기,하남시,11.0,24.0,흐림,40%,흐림,40%,-0.04,보통
1720,2023-05-02,서울 노원구,서울,노원구,13.0,23.0,흐림,40%,흐림,40%,-0.1,보통
